inventory_row_id,tradeDate,ticker,scenario,pandar_approval_scope,pandar_direct_portion,project_derived_portion,first_action,source_dataset,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,ivRank1y,rr25_pct252,callskew_pct252,putskew_pct252,call_wing_10_pct252,call_kink_pct252,avgOptVolu20d,oi,dollar_stock_volume,chain_confirmed,failure_reason,option_side,expiry,dte,leg1_action,leg1_strike,leg1_delta,leg1_bid,leg1_ask,leg1_oi,leg1_volume,leg2_action,leg2_strike,leg2_bid,leg2_ask,leg2_oi,leg2_volume,spread_width,entry_cash,target_leg2_price,long_otm_pct,lower_otm_pct,hiro_followup_available_sessions,hiro_followup_first_session,hiro_followup_last_session,confidence,exErnIv30d,ieeEarnEffect,iv10d,iv30d,iv90d,mwAdj30,dlt5Iv10d,dlt5Iv30d,exErnDlt25Iv30d,exErnDlt75Iv30d,dlt95Iv10d,dlt95Iv30d,rr25,callskew,call_wing_30,call_wing_10,put_wing_10,call_kink,put_wing_10_pct252,iv10d_pct252,sma50,sma200,extension_50d_pct,sma50_rising,above_200d,above_50d,return_63d_pct,relative_return_63d_pct,tradeDate_core,priorCls,mktCap,mktWidthVol,stkVolu,sector,nextErn,bestEtf,sectorName,ivPctile1m,ivPctile1y,confidence_core,wksNextErn,ivPct1y,ivRank1m,ivPct1m,broad_universe,liquid_final,rs63_cross_section_pct,buy_surface_tier,buy_technical_good,buy_first_standard,buy_first_puke,sell_archetype,earnings_near_front_expiry,sell_first_actionable,buy_score,sell_score,universe_size,liquid_universe_size,contract_wing_iv_points,event_inside_expiry,putskew,buy_first_put_tail_inventory,put_inventory_score,leg1_stock_price,leg1_otm_pct,leg1_orats_call_coordinate_delta,leg1_option_delta,leg2_stock_price,leg2_otm_pct,leg2_orats_call_coordinate_delta,leg2_option_delta,delta_basis,entry_day,flow_triggers,live_quote_passes,admitted_triggers,hiro_status,bid_excess_z,bid_excess_n,bid_excess_percentile,selection_distance,earnings_basis,replay_status,selection_audit,frozen_selected_strike,frozen_selected_expiry,frozen_selected_failure
221,2026-08-26,BMY,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,25.640952380952385,67.79,0.2217622708456712,-0.0884303610906189,31.74,13.095238095238097,88.4920634920635,25.0,83.33333333333333,82.14285714285714,30917.45,694781,813181912.5600001,False,one leg lacks a two-sided put quote,put,2026-09-18,24.0,BTO,40.0,0.9999672524775334,0.0,0.04,8347.0,0.0,STO,35.0,0.0,0.02,6687.0,0.0,5.0,0.04,,40.99424693907656,,6.0,2026-08-27,2026-09-04,0.864876,25.511499999999998,2.51279,27.8344,25.511499999999998,29.4786,0.0253159,32.3102,26.702599999999997,25.7622,26.4378,32.2789,29.8336,0.6755999999999993,0.2507000000000019,1.1910999999999987,4.475800000000003,4.4445000000000014,5.607600000000005,38.888888888888886,42.06349206349206,61.227599999999995,57.4667,10.718042190123423,True,True,True,17.487001733102247,19.98881712488434,2026-08-26,67.92,138475627.0,2.53159,11972643,Major Pharmaceuticals,0000-00-00,XLV,Healthcare,33,39,86.4876,9,38.1,17.98,28.57,True,True,78.27586206896552,,True,False,False,,False,False,21.884920634920636,27.44047619047619,290,257,,False,0.9263000000000012,True,25.640952380952385,,,,,,,,,,,,,,,,,,,,,,,,
222,2026-08-26,BX,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,34.50015873015873,143.86,-0.779364094075452,-3.9973306639973223,29.23,3.1746031746031744,90.87301587301587,3.1746031746031744,74.60317460317461,41.666666666666664,18519.85,458770,626497484.16,False,combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,100.0,0.999290821233298,0.02,0.06,13371.0,1.0,STO,95.0,0.01,0.13,1066.0,0.0,5.0,0.0499999999999999,,30.48797441957459,,5.0,2026-08-27,2026-09-04,0.977499,34.8197,2.39841,36.7784,34.8197,36.875099999999996,0.026407,37.4467,36.2897,34.3328,35.753800000000005,40.367799999999995,40.6169,1.4210000000000065,-0.48689999999999856,1.470000000000006,0.6683000000000021,3.5893999999999977,1.1569999999999965,7.5396825396825395,40.476190476190474,129.86620000000002,130.9525,10.775552068205574,True,True,True,21.575255641003977,24.07707103278607,2026-08-26,143.41,107984929.0,2.6407,4368576,Investment Management,0000-00-00,XLF,Financials,38,44,97.7499,8,44.44,37.11,38.1,True,True,81.72413793103448,,True,False,False,,False,False,20.773809523809522,24.543650793650794,290,257,,False,0.9341000000000079,True,34.50015873015873,,,,,,,,,,,,,,,,,,,,,,,,
223,2026-08-26,C,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,40.30396825396825,133.74,0.7457627118644172,-3.791094165887332,22.95,3.968253968253968,92.06349206349206,4.761904761904762,57.53968253968254,40.87301587301587,34938.15,999971,1204375861.0,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,80.0,0.9995853385840984,0.0,0.01,1267.0,0.0,STO,75.0,0.0,0.11,599.0,0.0,5.0,0.01,,40.1824435471811,,5.0,2026-08-27,2026-09-04,0.969608,26.5749,2.38911,26.810499999999998,26.5749,29.3902,0.0148364,26.5239,25.6686,25.8967,27.9945,31.331599999999998,32.602,2.0977999999999994,-0.6782000000000004,-0.9062999999999981,-0.2865999999999964,4.521100000000001,0.8552999999999997,9.523809523809524,13.88888888888889,136.6732,122.00035,-2.1461413064155943,True,True,False,6.829618979151708,9.331434370933799,2026-08-26,133.25,224335476.0,1.48364,9038468,Diversified Banking,0000-00-00,XLF,Financials,10,14,96.9608,6,13.1,11.05,9.52,True,True,62.06896551724138,,True,False,False,,False,False,20.79365079365079,22.797619047619047,290,257,,False,1.419599999999999,True,40.30396825396825,,,,,,,,,,,,,,,,,,,,,,,,
224,2026-08-26,CCJ,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,38.00888888888889,107.89,10.080604019997953,0.0,25.88,3.1746031746031744,86.11111111111111,2.380952380952381,43.25396825396825,48.01587301587302,26416.35,418099,317445407.44,False,combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,80.0,0.9908821363923432,0.05,0.07,16567.0,24.0,STO,75.0,0.02,0.52,3259.0,30.0,5.0,0.05,,25.850403188432654,,5.0,2026-08-27,2026-09-04,0.936986,47.0619,1.0,49.544,47.0619,48.3189,0.0408531,53.4573,50.3344,48.5032,46.0171,50.4764,48.2029,-2.4861000000000004,1.4412999999999982,3.272500000000001,3.9132999999999996,0.9324000000000012,3.1228999999999942,4.761904761904762,21.03174603174603,96.32860000000001,104.97335,12.002043006957418,False,True,True,0.26019886627637323,2.762014258058465,2026-08-26,106.96,46989653.0,4.08531,2967889,Uranium,0000-00-00,XLE,Energy,43,15,93.6986,9,14.68,49.21,42.86,True,True,45.17241379310345,,True,False,False,,False,False,21.01190476190476,21.726190476190478,290,257,,False,-1.0448000000000022,True,38.00888888888889,,,,,,,,,,,,,,,,,,,,,,,,
225,2026-08-26,CCL,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,41.422698412698416,25.63,-4.151084517576664,-14.16610850636303,21.99,6.349206349206349,58.73015873015873,1.5873015873015872,51.19047619047619,35.317460317460316,34915.35,999597,465267297.7,False,one leg lacks a two-sided put quote,put,2026-10-16,52.0,BTO,18.0,0.9739445369553956,0.05,0.08,3774.0,39.0,STO,15.0,0.0,0.06,259.0,0.0,3.0,0.08,,29.769801014436204,,5.0,2026-08-27,2026-09-04,0.883641,39.2594,2.21692,38.7792,39.2594,43.7893,0.0306002,40.7245,40.9082,38.4826,40.464,41.0606,43.195499999999996,1.9814000000000007,-0.7768000000000015,1.6488000000000014,1.945299999999996,2.281399999999998,-0.18370000000000175,0.7936507936507936,16.26984126984127,27.643799999999995,27.870900000000002,-7.284816125134741,True,False,False,-8.169115012540306,-5.6672996207582145,2026-08-26,26.14,35104107.0,3.06002,17799055,Travel & Tourism Services,0000-00-00,XLY,C. Cyclical,33,23,88.3641,4,23.81,21.65,33.33,True,True,28.965517241379313,,False,False,False,,False,False,12.698412698412698,21.884920634920636,290,257,,True,1.2045999999999992,True,41.422698412698416,,,,,,,,,,,,,,,,,,,,,,,,
226,2026-08-26,CEG,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,48.412063492063496,279.93,2.628684557853056,-1.3497321680293162,10.08,19.444444444444443,74.60317460317461,13.095238095238097,86.5079365079365,55.95238095238095,8854.65,207307,759822657.84,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,180.0,0.999747639101172,0.0,0.2,178.0,0.0,STO,175.0,0.0,4.3,123.0,0.0,5.0,0.2,,35.69821026685243,,5.0,2026-08-27,2026-09-04,0.925983,41.1268,2.73971,41.580099999999995,41.1268,44.6002,0.0432086,46.218399999999995,43.998,41.198299999999996,41.687000000000005,47.855799999999995,48.9235,0.48870000000000857,0.07149999999999324,2.8711999999999946,4.638300000000001,6.2757000000000005,2.220399999999998,47.22222222222222,9.126984126984127,264.6134,298.7144,5.788293412200596,True,False,True,-3.4124629080118596,-0.9106475162297678,2026-08-26,278.42,99181265.0,4.32086,2729052,Independent Power Production,0000-00-00,XLU,Utilities,29,6,92.5983,10,6.35,22.9,28.57,True,True,39.310344827586206,,False,False,False,,False,False,13.214285714285712,26.4484126984127,290,257,,False,0.5602000000000018,True,48.412063492063496,,,,,,,,,,,,,,,,,,,,,,,,
227,2026-08-26,CELH,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,30.612539682539683,35.07,8.374536464771332,-0.8481764206955011,29.07,17.46031746031746,65.07936507936508,9.126984126984128,23.015873015873016,52.38095238095238,43821.2,639163,457470892.98,False,one leg lacks a two-sided put quote,put,2026-09-18,24.0,BTO,25.0,0.9914649490657188,0.03,0.05,6852.0,87.0,STO,20.0,0.0,0.02,1168.0,0.0,5.0,0.05,,28.714000570288,,5.0,2026-08-27,2026-09-04,0.85087,53.3833,3.40793,54.6602,53.3833,56.2211,0.0569084,58.065,56.55480000000001,54.1555,53.5826,55.8457,58.9278,-0.5729000000000042,0.7722000000000051,3.171500000000009,3.4047999999999945,1.1854999999999976,1.5101999999999904,5.158730158730159,39.682539682539684,29.809199999999997,38.139450000000004,17.64824282436297,True,False,True,11.26269035532994,13.764505747112032,2026-08-26,35.34,8873939.0,5.69084,12944847,Non-Alcoholic Beverages,0000-00-00,XLP,C. Defensive,24,35,85.087,10,34.92,11.11,23.81,True,True,70.6896551724138,,False,False,False,,False,False,13.492063492063494,19.92063492063492,290,257,,False,0.19930000000000092,True,30.612539682539683,,,,,,,,,,,,,,,,,,,,,,,,
228,2026-08-26,CIFR,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,37.511111111111106,15.96,0.5037783375314797,-34.963325183374074,18.6,23.41269841269841,64.28571428571429,21.03174603174603,63.095238095238095,64.28571428571429,141020.6,1551734,610390202.52,False,one leg lacks a two-sided put quote,put,2026-09-18,24.0,BTO,9.0,0.9900992014654056,0.0,0.05,82.0,24.0,STO,6.0,0.0,0.02,2294.0,0.0,3.0,0.05,,43.609022556390975,,5.0,2026-08-27,2026-09-04,0.940222,101.996,2.47994,105.33200000000001,101.996,105.75099999999999,0.0720035,120.775,113.824,104.37,100.87299999999999,108.352,100.971,-3.497000000000014,2.3740000000000094,11.828000000000003,15.442999999999998,3.019999999999996,6.951000000000008,12.698412698412698,19.841269841269842,20.976200000000002,18.41685,-23.913768938129888,False,False,False,-36.74197384066588,-34.24015844888379,2026-08-26,16.31,6623890.0,7.20035,37424292,Investment Banking & Brokerage,0000-00-00,XLF,Financials,19,17,94.0222,9,17.46,9.14,19.05,True,True,6.551724137931035,,False,False,False,,False,False,14.126984126984127,24.523809523809526,290,257,,False,-1.1230000000000047,True,37.511111111111106,,,,,,,,,,,,,,,,,,,,,,,,
229,2026-08-26,CLF,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,27.974920634920633,11.63,5.727272727272736,-7.990506329113922,27.66,28.96825396825397,53.57142857142857,17.857142857142858,48.01587301587302,48.80952380952381,41988.9,722364,217588769.28,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-09-18,24.0,BTO,8.5,0.9743305695180992,0.01,0.04,0.0,0.0,STO,6.0,0.0,0.11,2060.0,0.0,2.5,0.04,,26.913155631986253,,7.0,2026-08-27,2026-09-04,0.885987,61.004000000000005,2.32814,61.0062,61.004000000000005,65.7008,0.0617712,68.413,68.7255,62.169,62.8266,73.0255,68.00460000000001,0.6576000000000022,1.164999999999992,7.721499999999992,7.406799999999997,12.019299999999994,-0.3125,46.03174603174603,27.38095238095238,10.975999999999999,11.36885,5.958454810495639,False,True,True,-9.914794732765298,-7.412979340983206,2026-08-26,11.52,6635381.0,6.17712,18887914,Steel,0000-00-00,XLB,Materials,52,26,88.5987,7,25.4,53.76,52.38,True,True,25.862068965517242,,False,False,False,,False,False,15.218253968253967,22.242063492063494,290,257,,False,1.8225999999999942,True,27.974920634920633,,,,,,,,,,,,,,,,,,,,,,,,
230,2026-08-26,CMG,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,24.807460317460315,37.58,8.424697057126384,-2.7180947450168413,30.51,25.396825396825395,70.63492063492063,23.015873015873016,64.28571428571429,65.47619047619048,63950.75,752032,730009155.31,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,52.0,BTO,25.0,0.9980302845942632,0.0,0.06,0.0,3.0,STO,22.5,0.0,0.06,8.0,5.0,2.5,0.06,,33.47525279403938,,5.0,2026-08-27,2026-09-02,0.926825,34.1804,4.0,35.0617,34.1804,37.5518,0.0272783,39.3606,36.2904,34.4866,35.293400000000005,37.6901,38.4745,0.8068000000000026,0.306200000000004,2.1099999999999994,4.298899999999996,2.628399999999999,3.0702,9.126984126984127,37.698412698412696,34.0614,34.6116,10.330168460486068,True,True,True,15.064298836497247,17.56611422827934,2026-08-26,37.43,47645352.0,2.72783,19503317,Restaurants,0000-00-00,XLY,C. Cyclical,5,18,92.6825,10,18.25,0.0,4.76,True,True,74.82758620689656,,True,False,False,,False,False,24.007936507936506,24.702380952380956,290,257,,False,1.1130000000000067,True,24.807460317460315,,,,,,,,,,,,,,,,,,,,,,,,
231,2026-08-26,COST,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,28.09190476190476,958.25,0.0083492490894121,-1.5867310259833678,31.67,17.063492063492063,70.23809523809524,9.126984126984128,30.15873015873016,21.03174603174603,43423.9,347443,1764555020.59,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,5.0,2026-08-27,2026-09-04,0.962848,19.6408,2.7241,20.5644,22.8805,22.553,0.0172175,22.547900000000002,24.1627,19.655900000000003,19.7929,23.3203,24.7758,0.1369999999999969,0.015100000000003888,1.2821999999999996,1.983500000000003,2.7559000000000005,-1.614799999999999,17.857142857142858,27.38095238095238,946.6637999999999,959.40875,1.223898072367402,False,False,True,-4.71905420051506,-2.2172388087329686,2026-08-26,960.01,424997291.0,1.72175,1838059,Discount Retail,0000-00-00,XLP,C. Defensive,5,11,96.2848,4,10.71,0.0,4.76,True,True,36.896551724137936,,False,False,False,,False,False,13.194444444444443,19.067460317460316,290,257,,False,0.1521000000000008,True,28.09190476190476,,,,,,,,,,,,,,,,,,,,,,,,
232,2026-08-26,CRDO,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,42.57825396825397,225.5,-3.372327205724812,-20.774338615044087,21.39,3.1746031746031744,94.04761904761904,1.984126984126984,81.34920634920636,96.03174603174604,17909.95,186109,1094279549.93,False,spread debit outside 0.00-0.10; combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,140.0,0.9776508309420984,0.4,0.7,85.0,1.0,STO,135.0,0.25,0.6,106.0,0.0,5.0,0.4499999999999999,,37.91574279379157,,5.0,2026-08-27,2026-09-04,0.956655,76.3455,2.79366,119.64399999999999,92.2688,87.85,0.0873943,128.24,98.6983,78.5415,75.02980000000001,122.05900000000001,95.43169999999999,-3.5116999999999905,2.195999999999998,6.429500000000004,8.596000000000018,2.4150000000000205,29.541700000000006,6.746031746031746,84.92063492063492,239.71299999999997,173.69105,-5.929173636807339,True,True,False,2.2119481461336132,4.713763537915705,2026-08-26,226.51,42050766.0,8.73943,4831043,Semiconductors,0000-00-00,XLK,Technology,5,13,95.6655,0,12.3,0.0,4.76,True,True,48.96551724137931,,True,False,False,,True,False,20.615079365079364,-2.0634920634920633,290,257,,True,-1.3156999999999925,True,42.57825396825397,,,,,,,,,,,,,,,,,,,,,,,,
233,2026-08-26,CRWV,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,46.448888888888895,88.22,-3.868366568595394,-18.337498842914,17.44,1.5873015873015872,97.61904761904762,3.968253968253968,83.33333333333333,57.53968253968254,246086.55,2135511,2820737154.7200003,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,50.0,0.9967007727759418,0.03,0.09,6676.0,20.0,STO,45.0,0.0,0.08,3498.0,5.0,5.0,0.09,,43.32350940829743,,5.0,2026-08-27,2026-09-04,0.986037,76.54809999999999,2.75198,80.77260000000001,76.54809999999999,82.2657,0.0280144,90.5171,86.2426,78.833,76.6243,88.34769999999999,82.88839999999999,-2.2086999999999932,2.2849000000000075,9.694500000000005,9.744499999999988,7.575099999999978,4.274500000000003,6.349206349206349,13.88888888888889,89.16760000000001,91.59845000000001,-1.0627178481870225,False,False,False,-14.779752704791338,-12.277937313009247,2026-08-26,88.04,48656559.0,2.80144,32039268,Infrastructure Software,0000-00-00,XLK,Technology,24,7,98.6037,11,6.75,1.42,23.81,True,True,21.03448275862069,,False,False,False,,False,False,10.277777777777777,26.21031746031746,290,257,,False,0.07620000000001426,True,46.448888888888895,,,,,,,,,,,,,,,,,,,,,,,,
234,2026-08-26,CVNA,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,39.766507936507935,73.54,4.3860894251241955,-2.9687293838237205,23.17,5.555555555555555,88.88888888888889,4.761904761904762,91.26984126984128,43.65079365079365,62675.95,1029777,847225285.8,False,combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,48.0,0.9911981126289068,0.06,0.1,1464.0,0.0,STO,44.0,0.01,0.11,11762.0,0.0,4.0,0.09,,34.72939896654882,,5.0,2026-08-27,2026-09-04,0.953862,54.964400000000005,2.98737,55.4305,54.964400000000005,63.48740000000001,0.032069,58.3371,56.2433,53.5044,57.170100000000005,63.8822,65.3554,3.665700000000008,-1.460000000000008,1.278899999999993,2.9065999999999974,8.451699999999995,2.0938000000000017,10.317460317460318,25.0,67.6878,259.966,8.645871190967958,True,False,True,1.0442429238801898,3.5460583156622816,2026-08-26,75.77,80859069.0,3.2069,11181540,Auto Dealerships,0000-00-00,XLY,C. Cyclical,24,25,95.3862,9,24.21,19.37,23.81,True,True,46.206896551724135,,False,False,False,,False,False,11.11111111111111,26.30952380952381,290,257,,False,2.2057,True,39.766507936507935,,,,,,,,,,,,,,,,,,,,,,,,
235,2026-08-26,CVS,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,43.930476190476185,94.37,0.6935552710200632,-10.24348487730644,17.26,11.904761904761903,78.96825396825396,7.142857142857143,11.11111111111111,38.095238095238095,14369.65,297599,742067827.7,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,52.0,BTO,70.0,0.995809523628616,0.0,0.14,0.0,0.0,STO,65.0,0.0,0.39,0.0,0.0,5.0,0.14,,25.823884709123668,,5.0,2026-08-27,2026-09-04,0.943133,25.8924,3.01161,26.6525,25.8924,31.1962,0.0253363,26.064700000000002,27.673399999999997,25.9254,26.524900000000002,27.895599999999998,27.5969,0.5995000000000026,0.03300000000000125,1.7809999999999988,-0.5877999999999979,1.2430999999999983,-1.6086999999999954,1.1904761904761905,17.46031746031746,101.54520000000001,85.97895,-7.066015921973667,True,True,False,2.710056595559429,5.211871987341521,2026-08-26,92.9,120058558.0,2.53363,7987813,Health Insurance & Managed Care,0000-00-00,XLV,Healthcare,52,23,94.3133,9,23.02,31.11,52.38,True,True,51.03448275862069,,True,False,False,,False,False,22.24206349206349,18.015873015873016,290,257,,False,0.6325000000000038,True,43.930476190476185,,,,,,,,,,,,,,,,,,,,,,,,
236,2026-08-26,DAL,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,48.04714285714285,83.56,0.5051719990377679,-10.926340475429065,14.81,8.73015873015873,57.142857142857146,1.984126984126984,21.825396825396822,47.22222222222222,24473.7,419878,399218520.38,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,60.0,0.9997134641458756,0.01,0.06,5085.0,4.0,STO,57.5,0.0,0.06,886.0,0.0,2.5,0.06,,28.19530876017233,,5.0,2026-08-27,2026-09-04,0.935178,34.6601,2.80871,35.3175,34.6601,38.3356,0.0291606,35.9362,34.7157,33.9842,35.518499999999996,37.0235,37.595299999999995,1.5342999999999947,-0.6758999999999986,0.05559999999999832,0.6186999999999969,1.705999999999996,1.2205000000000013,2.380952380952381,11.507936507936508,87.65100000000002,73.4941,-4.667374017409975,True,True,False,2.464745554874326,4.966560946656418,2026-08-26,83.62,54950980.0,2.91606,4774199,Airlines,0000-00-00,XLI,Industrials,38,9,93.5178,6,8.73,27.12,38.1,True,True,49.6551724137931,,True,False,False,,False,False,23.015873015873016,19.543650793650794,290,257,,False,0.858399999999996,True,48.04714285714285,,,,,,,,,,,,,,,,,,,,,,,,
237,2026-08-26,DASH,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,48.19095238095238,237.76,7.060518731988452,0.0,9.19,21.825396825396822,64.68253968253968,16.26984126984127,45.23809523809524,69.84126984126983,13415.6,202185,1048685393.0,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,24.0,BTO,160.0,0.9988912888005376,0.01,0.1,2826.0,366.0,STO,155.0,0.0,0.13,793.0,0.0,5.0,0.1,,32.70524899057873,,5.0,2026-08-27,2026-09-04,0.973469,36.8749,3.46094,39.4378,36.8749,43.269000000000005,0.0369547,39.0512,35.6907,36.1263,38.1273,44.5763,42.2245,2.0009999999999977,-0.7485999999999962,-1.184199999999997,-0.3866000000000014,5.1385000000000005,3.360500000000002,27.38095238095238,20.634920634920636,196.12540000000004,187.78135000000003,21.228560910519455,True,True,True,49.97792215984356,52.47973755162565,2026-08-26,233.5,103596483.0,3.69547,4491158,E-commerce & Internet Retail,0000-00-00,XLY,C. Cyclical,5,10,97.3469,10,9.52,0.0,4.76,True,True,96.20689655172414,,False,False,False,,False,False,13.9484126984127,23.015873015873016,290,257,,False,1.2524000000000015,True,48.19095238095238,,,,,,,,,,,,,,,,,,,,,,,,
